custrefno,txnid,currstatuscode,txnamount,trndate,storeid,grefid,trnrefno,txncurrstatuscode,respCode,meraccno,mcc,txntype,payervpa,payeraccno,payerifsc,payeevpa,payeeifsc,pgmerchantId,orderNo,paytype,pyfname,drcrflag,acctype,purpose,umn,mndpattern
427932806215337,TXN280f77854d23d746819a34bdd7f39b2f7e,6010,289966.12,2025-06-15 14:40:00,1415,GREF123456,323970,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8398,PAY,abc_person@axl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427932816215337,TXN281f77854d23d746819a34bdd7f39b2f7e,6010,290752.83,2025-06-15 14:41:00,7414,GREF123456,323971,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5422,PAY,abc_person@axl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,C,CREDIT,0,,
427932826215337,TXN282f77854d23d746819a34bdd7f39b2f7e,6010,291556.67,2025-06-15 14:42:00,7800,GREF123456,323972,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4121,PAY,samayraina@ibl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427932836215337,TXN283f77854d23d746819a34bdd7f39b2f7e,6010,292566.58,2025-06-15 14:43:00,6789,GREF123456,323973,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5818,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,CREDIT,0,,
427932846215337,TXN284f77854d23d746819a34bdd7f39b2f7e,6010,293626.18,2025-06-15 14:44:00,7414,GREF123456,323974,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5631,PAY,99999852@ybl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427932856215337,TXN285f77854d23d746819a34bdd7f39b2f7e,6010,295378.72,2025-06-15 14:45:00,7414,GREF123456,323975,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7332,PAY,99999852@ybl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,SAVINGS,1,,
427932866215337,TXN286f77854d23d746819a34bdd7f39b2f7e,6010,295806.16,2025-06-15 14:46:00,7414,GREF123456,323976,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,6513,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,C,SAVINGS,0,,
427932876215337,TXN287f77854d23d746819a34bdd7f39b2f7e,6010,296788.34,2025-06-15 14:47:00,7800,GREF123456,323977,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5966,PAY,samayraina@ibl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427932886215337,TXN288f77854d23d746819a34bdd7f39b2f7e,6010,297580.95,2025-06-15 14:48:00,6789,GREF123456,323978,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4411,PAY,abc_person@axl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427932896215337,TXN289f77854d23d746819a34bdd7f39b2f7e,6010,298798.54,2025-06-15 14:49:00,7800,GREF123456,323979,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7519,PAY,samayraina@ibl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,D,SAVINGS,1,,
427932906215337,TXN290f77854d23d746819a34bdd7f39b2f7e,6010,300250.26,2025-06-15 14:50:00,7414,GREF123456,323980,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8111,PAY,99999852@ybl,100000021,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,C,CREDIT,0,,
427932916215337,TXN291f77854d23d746819a34bdd7f39b2f7e,6010,301485.34,2025-06-15 14:51:00,7800,GREF123456,323981,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5945,PAY,samayraina@ibl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427932926215337,TXN292f77854d23d746819a34bdd7f39b2f7e,6010,301755.16,2025-06-15 14:52:00,6789,GREF123456,323982,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5975,PAY,99999852@ybl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Samay Raina,D,CREDIT,1,,
427932936215337,TXN293f77854d23d746819a34bdd7f39b2f7e,6010,303364.78,2025-06-15 14:53:00,7800,GREF123456,323983,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7631,PAY,abc_person@axl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,D,SAVINGS,0,,
427932946215337,TXN294f77854d23d746819a34bdd7f39b2f7e,6010,303869.34,2025-06-15 14:54:00,1415,GREF123456,323984,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5193,PAY,99999852@ybl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,D,CREDIT,0,,
427932956215337,TXN295f77854d23d746819a34bdd7f39b2f7e,6010,305144.35,2025-06-15 14:55:00,6789,GREF123456,323985,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5974,PAY,samayraina@ibl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,C,SAVINGS,1,,
427932966215337,TXN296f77854d23d746819a34bdd7f39b2f7e,6010,306401.61,2025-06-15 14:56:00,7800,GREF123456,323986,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4761,PAY,samayraina@ibl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427932976215337,TXN297f77854d23d746819a34bdd7f39b2f7e,6010,306707.82,2025-06-15 14:57:00,1234,GREF123456,323987,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8641,PAY,99999852@ybl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427932986215337,TXN298f77854d23d746819a34bdd7f39b2f7e,6010,308044.04,2025-06-15 14:58:00,7414,GREF123456,323988,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5973,PAY,99999852@ybl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,C,CREDIT,1,,
427932996215337,TXN299f77854d23d746819a34bdd7f39b2f7e,6010,308572.93,2025-06-15 14:59:00,6789,GREF123456,323989,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5231,PAY,samayraina@ibl,100000021,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,C,SAVINGS,0,,
427933006215337,TXN300f77854d23d746819a34bdd7f39b2f7e,6010,309992.03,2025-06-15 14:00:00,7800,GREF123456,323990,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5931,PAY,abc_person@axl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427933016215337,TXN301f77854d23d746819a34bdd7f39b2f7e,6010,310775.88,2025-06-15 14:01:00,1234,GREF123456,323991,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5511,PAY,samayraina@ibl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,1,,
427933026215337,TXN302f77854d23d746819a34bdd7f39b2f7e,6010,311791.25,2025-06-15 14:02:00,7414,GREF123456,323992,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,9311,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,0,,
427933036215337,TXN303f77854d23d746819a34bdd7f39b2f7e,6010,312873.47,2025-06-15 14:03:00,6789,GREF123456,323993,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7221,PAY,abc_person@axl,87654321,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,SAVINGS,1,,
427933046215337,TXN304f77854d23d746819a34bdd7f39b2f7e,6010,313637.41,2025-06-15 14:04:00,7800,GREF123456,323994,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7929,PAY,samayraina@ibl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,0,,
427933056215337,TXN305f77854d23d746819a34bdd7f39b2f7e,6010,314647.02,2025-06-15 14:05:00,7414,GREF123456,323995,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5945,PAY,abc_person@axl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,C,CREDIT,1,,
427933066215337,TXN306f77854d23d746819a34bdd7f39b2f7e,6010,316307.25,2025-06-15 14:06:00,7414,GREF123456,323996,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5722,PAY,abc_person@axl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,CREDIT,1,,
427933076215337,TXN307f77854d23d746819a34bdd7f39b2f7e,6010,317103.2,2025-06-15 14:07:00,7800,GREF123456,323997,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7321,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,D,SAVINGS,1,,
427933086215337,TXN308f77854d23d746819a34bdd7f39b2f7e,6010,318088.71,2025-06-15 14:08:00,7800,GREF123456,323998,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7993,PAY,abc_person@axl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427933096215337,TXN309f77854d23d746819a34bdd7f39b2f7e,6010,319411.04,2025-06-15 14:09:00,7414,GREF123456,323999,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7210,PAY,abc_person@axl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,C,CREDIT,0,,
427933106215337,TXN310f77854d23d746819a34bdd7f39b2f7e,6010,319775.47,2025-06-15 14:10:00,1234,GREF123456,324000,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8249,PAY,99999852@ybl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,CREDIT,0,,
427933116215337,TXN311f77854d23d746819a34bdd7f39b2f7e,6010,320613.44,2025-06-15 14:11:00,1415,GREF123456,324001,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7210,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,1,,
427933126215337,TXN312f77854d23d746819a34bdd7f39b2f7e,6010,321669.99,2025-06-15 14:12:00,7800,GREF123456,324002,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7339,PAY,99999852@ybl,12345678,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,CREDIT,0,,
427933136215337,TXN313f77854d23d746819a34bdd7f39b2f7e,6010,322903.01,2025-06-15 14:13:00,1234,GREF123456,324003,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7211,PAY,abc_person@axl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,1,,
427933146215337,TXN314f77854d23d746819a34bdd7f39b2f7e,6010,323904.13,2025-06-15 14:14:00,1415,GREF123456,324004,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8244,PAY,abc_person@axl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,1,,
427933156215337,TXN315f77854d23d746819a34bdd7f39b2f7e,6010,325457.81,2025-06-15 14:15:00,7414,GREF123456,324005,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5072,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,D,CREDIT,0,,
427933166215337,TXN316f77854d23d746819a34bdd7f39b2f7e,6010,325612.3,2025-06-15 14:16:00,6789,GREF123456,324006,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5311,PAY,99999852@ybl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,0,,
427933176215337,TXN317f77854d23d746819a34bdd7f39b2f7e,6010,327335.49,2025-06-15 14:17:00,6789,GREF123456,324007,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8043,PAY,99999852@ybl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,D,SAVINGS,1,,
427933186215337,TXN318f77854d23d746819a34bdd7f39b2f7e,6010,328099.54,2025-06-15 14:18:00,1415,GREF123456,324008,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7211,PAY,99999852@ybl,87654321,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,CREDIT,0,,
427933196215337,TXN319f77854d23d746819a34bdd7f39b2f7e,6010,328578.64,2025-06-15 14:19:00,1415,GREF123456,324009,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7392,PAY,99999852@ybl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427933206215337,TXN320f77854d23d746819a34bdd7f39b2f7e,6010,329805.76,2025-06-15 14:20:00,7800,GREF123456,324010,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7629,PAY,samayraina@ibl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,C,CREDIT,0,,
427933216215337,TXN321f77854d23d746819a34bdd7f39b2f7e,6010,330861.76,2025-06-15 14:21:00,7800,GREF123456,324011,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7230,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,CREDIT,0,,
427933226215337,TXN322f77854d23d746819a34bdd7f39b2f7e,6010,332278.13,2025-06-15 14:22:00,1415,GREF123456,324012,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7217,PAY,samayraina@ibl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,1,,
427933236215337,TXN323f77854d23d746819a34bdd7f39b2f7e,6010,332721.87,2025-06-15 14:23:00,1415,GREF123456,324013,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7922,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,C,CREDIT,1,,
427933246215337,TXN324f77854d23d746819a34bdd7f39b2f7e,6010,333554.94,2025-06-15 14:24:00,6789,GREF123456,324014,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8011,PAY,99999852@ybl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,C,CREDIT,0,,
427933256215337,TXN325f77854d23d746819a34bdd7f39b2f7e,6010,334954.25,2025-06-15 14:25:00,1415,GREF123456,324015,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5300,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,C,CREDIT,0,,
427933266215337,TXN326f77854d23d746819a34bdd7f39b2f7e,6010,336217.58,2025-06-15 14:26:00,1234,GREF123456,324016,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7033,PAY,99999852@ybl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,SAVINGS,1,,
427933276215337,TXN327f77854d23d746819a34bdd7f39b2f7e,6010,336518.23,2025-06-15 14:27:00,6789,GREF123456,324017,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7535,PAY,99999852@ybl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,1,,
427933286215337,TXN328f77854d23d746819a34bdd7f39b2f7e,6010,337767.04,2025-06-15 14:28:00,7414,GREF123456,324018,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5311,PAY,99999852@ybl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,1,,
427933296215337,TXN329f77854d23d746819a34bdd7f39b2f7e,6010,339186.46,2025-06-15 14:29:00,1234,GREF123456,324019,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4511,PAY,99999852@ybl,12345678,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427933306215337,TXN330f77854d23d746819a34bdd7f39b2f7e,6010,340354.46,2025-06-15 14:30:00,1234,GREF123456,324020,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5045,PAY,samayraina@ibl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,C,CREDIT,0,,
427933316215337,TXN331f77854d23d746819a34bdd7f39b2f7e,6010,341279.09,2025-06-15 14:31:00,1415,GREF123456,324021,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7692,PAY,samayraina@ibl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,D,CREDIT,1,,
427933326215337,TXN332f77854d23d746819a34bdd7f39b2f7e,6010,341622.74,2025-06-15 14:32:00,7414,GREF123456,324022,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1750,PAY,99999852@ybl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Saurav G.,C,CREDIT,1,,
427933336215337,TXN333f77854d23d746819a34bdd7f39b2f7e,6010,343488.98,2025-06-15 14:33:00,7414,GREF123456,324023,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5996,PAY,99999852@ybl,12345678,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,CREDIT,0,,
427933346215337,TXN334f77854d23d746819a34bdd7f39b2f7e,6010,344327.2,2025-06-15 14:34:00,7800,GREF123456,324024,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4457,PAY,99999852@ybl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427933356215337,TXN335f77854d23d746819a34bdd7f39b2f7e,6010,344752.86,2025-06-15 14:35:00,7414,GREF123456,324025,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4900,PAY,abc_person@axl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,C,SAVINGS,0,,
427933366215337,TXN336f77854d23d746819a34bdd7f39b2f7e,6010,346006.29,2025-06-15 14:36:00,7800,GREF123456,324026,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5718,PAY,abc_person@axl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,1,,
427933376215337,TXN337f77854d23d746819a34bdd7f39b2f7e,6010,346557.68,2025-06-15 14:37:00,7414,GREF123456,324027,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5735,PAY,99999852@ybl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,0,,
427933386215337,TXN338f77854d23d746819a34bdd7f39b2f7e,6010,348195.3,2025-06-15 14:38:00,7414,GREF123456,324028,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4722,PAY,samayraina@ibl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,CREDIT,1,,
427933396215337,TXN339f77854d23d746819a34bdd7f39b2f7e,6010,349229.99,2025-06-15 14:39:00,1415,GREF123456,324029,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5912,PAY,99999852@ybl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427933406215337,TXN340f77854d23d746819a34bdd7f39b2f7e,6010,349828.12,2025-06-15 14:40:00,7414,GREF123456,324030,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8651,PAY,samayraina@ibl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427933416215337,TXN341f77854d23d746819a34bdd7f39b2f7e,6010,351041.99,2025-06-15 14:41:00,1234,GREF123456,324031,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4761,PAY,abc_person@axl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,CREDIT,1,,
427933426215337,TXN342f77854d23d746819a34bdd7f39b2f7e,6010,351689.63,2025-06-15 14:42:00,1415,GREF123456,324032,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7210,PAY,abc_person@axl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,C,CREDIT,1,,
427933436215337,TXN343f77854d23d746819a34bdd7f39b2f7e,6010,353285.11,2025-06-15 14:43:00,1415,GREF123456,324033,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,9211,PAY,99999852@ybl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,0,,
427933446215337,TXN344f77854d23d746819a34bdd7f39b2f7e,6010,354421.56,2025-06-15 14:44:00,7414,GREF123456,324034,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5932,PAY,abc_person@axl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,SAVINGS,0,,
427933456215337,TXN345f77854d23d746819a34bdd7f39b2f7e,6010,354841.27,2025-06-15 14:45:00,1234,GREF123456,324035,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7210,PAY,99999852@ybl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,0,,
427933466215337,TXN346f77854d23d746819a34bdd7f39b2f7e,6010,356309.96,2025-06-15 14:46:00,7414,GREF123456,324036,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7013,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427933476215337,TXN347f77854d23d746819a34bdd7f39b2f7e,6010,357465.32,2025-06-15 14:47:00,7414,GREF123456,324037,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5912,PAY,abc_person@axl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427933486215337,TXN348f77854d23d746819a34bdd7f39b2f7e,6010,357533.45,2025-06-15 14:48:00,1415,GREF123456,324038,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5948,PAY,99999852@ybl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,SAVINGS,1,,
427933496215337,TXN349f77854d23d746819a34bdd7f39b2f7e,6010,358990.66,2025-06-15 14:49:00,1415,GREF123456,324039,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7992,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,C,SAVINGS,0,,
